date,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,c21,c22,c25,c26,c29,c30,d31,d32,d33,d39,d40,e41,e42,e43,e49,e50,f51,f52,f53,f57,f58,f59,f60,g61,g62,g63,g64,g67,g68,g69,g70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80
20201020,0.321005642414093,0.6075571775436401,0.43037259578704834,0.4403027892112732,0.40803301334381104,0.20377282798290253,,,,0.38922426104545593,0.5438060164451599,1.1816394329071045,1.6287411451339722,0.9198715090751648,0.4736082851886749,0.38047248125076294,,,0.5257047414779663,0.5182434320449829,0.43404480814933777,0.6899790167808533,3.0622901916503906,,1.9300159215927124,0.7809240818023682,0.3069987893104553,0.894310474395752,,1.502748727798462,0.8614834547042847,0.2863861918449402,0.8699544072151184,1.1346986293792725,1.6472254991531372,0.924622118473053,0.3115312457084656,0.26803869009017944,,,4.212120056152344,1.0680232048034668,0.9530287384986877,0.4041498303413391,0.30416032671928406,,,,0.9158279895782471,0.6780199408531189,0.3993699550628662,0.3481800854206085,,,,0.45807740092277527,0.37093254923820496,,0.4162096679210663,0.47772783041000366,0.33659663796424866
20201021,,0.6842511296272278,0.4113304018974304,0.39724257588386536,0.4145984947681427,0.25069713592529297,0.262448787689209,0.279694139957428,,,,,,,0.339161217212677,0.2393764704465866,0.38073965907096863,0.6276177167892456,0.9080656170845032,,,,,,,0.6534056663513184,,,,,1.0185328722000122,0.3192351758480072,0.41247817873954773,,,,,0.4563928544521332,0.4569927453994751,,,0.8067181706428528,0.8570981025695801,,,0.28891414403915405,,,,0.9237307906150818,0.6878678202629089,,,,,,,,0.5777609348297119,0.6545481085777283,0.3793794810771942
20201022,,,0.42387276887893677,,,,,,,,0.834522008895874,1.8829368352890015,1.3488234281539917,0.43808868527412415,0.21373778581619263,0.15680862963199615,,,,,1.056475281715393,0.9986077547073364,1.001115083694458,,,0.5113313794136047,0.5592882633209229,5.368021011352539,,,,0.5183661580085754,2.5896716117858887,,,0.936261773109436,0.5189356803894043,1.0748028755187988,3.0484704971313477,,,,,0.39452072978019714,0.5006835460662842,0.5852752923965454,0.7935858964920044,,0.4690583348274231,0.8505656719207764,,0.4135812819004059,0.5612938404083252,0.699005126953125,0.5943873524665833,0.5539824366569519,0.5140106081962585,0.5139185190200806,0.7624959349632263,0.9893057942390442,0.766829252243042
20201023,,,,,,,,,,,,,,,,,,,,,0.7867884039878845,,,,,,0.5106600522994995,,,,,0.4591003656387329,,,,,0.4178938865661621,,,,,,,0.3598150610923767,0.41234540939331055,0.5159724950790405,0.5592542290687561,,0.7554524540901184,2.8552892208099365,2.8317832946777344,,,0.8208763599395752,0.6657692790031433,0.8680707812309265,,,1.3383636474609375,2.0729851722717285,2.371312141418457
20201024,0.5183110237121582,0.5933109521865845,0.48359769582748413,,,,,,,,0.7893952131271362,,0.9045793414115906,0.5175541639328003,0.45965826511383057,,,,,,0.6001788377761841,,,,,,,0.44918474555015564,,,,,,,,,,,,,,,,,,,,,1.007883071899414,1.4655908346176147,1.5840719938278198,,,,,,,0.3157298266887665,0.7329362630844116,1.048827052116394,1.2557207345962524
20201025,0.5770856142044067,0.6822807192802429,0.46237367391586304,0.38091912865638733,0.38570499420166016,0.22083085775375366,0.3251307010650635,0.45427921414375305,1.0757335424423218,0.5629580020904541,0.9207665324211121,2.8842477798461914,1.604617953300476,0.44702625274658203,0.33019277453422546,0.25807252526283264,0.26523977518081665,0.5507045984268188,1.160998821258545,0.6278384923934937,1.0557197332382202,1.0717843770980835,1.1987937688827515,,1.3713781833648682,0.6292837262153625,0.8759102821350098,2.903988838195801,,1.090707778930664,0.7643900513648987,0.5438500046730042,1.407016634941101,1.885628342628479,1.1185250282287598,0.9781982898712158,0.4381823241710663,0.6574356555938721,0.8148149251937866,,,0.8549501299858093,0.8097766637802124,0.33452925086021423,0.3827967941761017,0.5587854385375977,0.6084054112434387,1.2345342636108398,0.6660471558570862,,,0.3079572916030884,0.2943434715270996,0.4436885118484497,0.338591068983078,0.4178277850151062,1.0713386535644531,,,0.7069185972213745,0.5384854674339294
20201026,,,,,,,,,,,,,2.196377754211426,0.478733628988266,0.30892494320869446,0.21661947667598724,0.5143156051635742,,,0.4115419387817383,1.3617948293685913,,,,,,1.9476239681243896,14.439104080200195,,,,,,5.904708385467529,,,,,10.4699068069458,,,,,0.3946610689163208,0.5117259621620178,3.221787452697754,15.591780662536621,,,,,,,0.43403834104537964,1.3892982006072998,1.846279501914978,,,,,
20201027,0.5758259296417236,0.5346114039421082,0.5874307751655579,,,,,,,,0.6347393989562988,1.3614857196807861,,,,,,,,,0.7908856272697449,,,,,,0.899228036403656,3.4305078983306885,,,,0.7749835252761841,0.9754223823547363,,,,0.46395763754844666,0.8109956383705139,,,,,,0.3158142864704132,0.46039536595344543,0.7698875665664673,2.7642648220062256,,,,,0.2805210053920746,0.41024887561798096,0.4369101822376251,1.1958338022232056,0.666172444820404,,,,,
20201028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8362737894058228,1.225146770477295,0.9470576643943787,,,0.5700889825820923,1.0459493398666382,1.4751932621002197,,,1.0468744039535522,,0.4303891956806183,0.621059000492096,2.3142521381378174,10.852474212646484,,1.2166277170181274,0.8772369623184204,,0.415676087141037,0.42990612983703613,0.39207208156585693,1.0718169212341309,2.0165598392486572,1.5091251134872437,1.2769696712493896,1.311232328414917,0.8416496515274048,
20201029,,,,,,,,0.32923275232315063,,0.5831928253173828,,,,,,,0.2944883704185486,0.5565840601921082,1.3933156728744507,0.7663543224334717,,,,,1.3682013750076294,0.6183837652206421,,,,1.0227138996124268,0.6431313753128052,,,,1.3845382928848267,1.0750291347503662,,,,,17.511234283447266,1.3691250085830688,0.9514130353927612,,,,,5.429669380187988,4.116004467010498,1.2483320236206055,0.7497431039810181,,,,,1.6615403890609741,1.591722846031189,1.5089938640594482,1.549665927886963,1.012784481048584,0.7674493193626404
20201030,0.47063204646110535,0.4976848065853119,0.508034884929657,0.4874846339225769,0.21224656701087952,0.22001098096370697,0.32454046607017517,0.38796091079711914,1.672700047492981,0.599429726600647,0.6878975629806519,0.903451144695282,0.5857638120651245,0.4266203045845032,0.22779852151870728,0.20307707786560059,0.3172706067562103,0.5159285664558411,0.8331657648086548,0.6033871173858643,1.2453291416168213,1.182182788848877,,,,,1.4492992162704468,1.8179972171783447,,,0.48865756392478943,1.1146844625473022,1.8562666177749634,2.3329901695251465,0.7851387858390808,1.0095043182373047,0.8720194697380066,1.367539644241333,1.792458176612854,,,0.8729518055915833,1.1300749778747559,0.5954983234405518,0.719956636428833,1.4126253128051758,4.381814479827881,5.143185615539551,1.4449553489685059,1.1051814556121826,0.7401551604270935,0.38645967841148376,0.44491979479789734,0.5479243397712708,3.0854272842407227,5.665483474731445,3.401122808456421,1.7376080751419067,1.920804738998413,1.2108501195907593,0.6880733966827393
20201031,,,0.4048767387866974,0.33886945247650146,0.19761382043361664,0.1971711367368698,0.2729693651199341,0.45762649178504944,0.7384231686592102,0.6509460210800171,,,1.7501529455184937,0.41145509481430054,0.2594332695007324,0.20672978460788727,0.41617053747177124,1.3517487049102783,0.9191619157791138,0.7416994571685791,,,2.013906478881836,,1.137548565864563,0.6205013990402222,,1.5789988040924072,,1.2961910963058472,0.7316778898239136,,0.6240323781967163,1.1189217567443848,1.2147374153137207,1.3935847282409668,,,,,9.156929969787598,1.523105263710022,1.319854736328125,,,,,7.834014892578125,2.019622564315796,1.8047949075698853,0.7047717571258545,,,,,,,1.8352707624435425,1.962062954902649,1.4288043975830078,1.1626129150390625
20201101,0.4457794725894928,0.4722241759300232,0.40039798617362976,0.3060307502746582,0.1297982633113861,0.18906553089618683,0.27793261408805847,0.8862905502319336,,0.7411359548568726,0.6938377618789673,1.6288846731185913,0.9562462568283081,0.3415549397468567,0.21877031028270721,0.20569536089897156,0.29595649242401123,,,0.5855348706245422,0.9571123123168945,1.5973154306411743,1.2809548377990723,,,,1.3161213397979736,3.3316407203674316,,,,1.1659495830535889,2.213155508041382,,,,,1.3308954238891602,1.3677823543548584,,,,,,,1.314768671989441,2.306276559829712,0.9717835783958435,1.0923999547958374,0.908214807510376,1.104732871055603,,,0.7442272901535034,2.197510242462158,2.431453227996826,0.745679497718811,1.5417847633361816,1.6988821029663086,1.0302313566207886,1.221917748451233
20201102,,0.33525222539901733,0.2907869517803192,0.17441950738430023,0.11939456313848495,0.16160334646701813,0.22144243121147156,0.4403441548347473,0.7192342281341553,0.6525059342384338,0.3545837700366974,,,,,0.1772698163986206,0.3441477119922638,0.47445327043533325,0.7916684746742249,0.6514486074447632,0.5785680413246155,,,,1.495902180671692,0.7439756989479065,,,,,0.8625380992889404,,,,1.5194902420043945,2.00793719291687,,,,,,,,,,,,,,,,,,,,,,,,,
20201103,,,,,0.14794255793094635,0.18597069382667542,0.2529597580432892,0.4326370656490326,0.5733138918876648,0.5244963765144348,,,,,,0.16286171972751617,0.2479792684316635,0.43263185024261475,1.0166972875595093,0.5986418724060059,,,,,1.1707968711853027,0.7462434768676758,,,,1.348466396331787,0.9371810555458069,,,,1.3681895732879639,1.2062207460403442,,,,,,,2.063115119934082,,,,,,,,,,,,,,,,,,
20201104,0.4258892238140106,0.4170602560043335,0.30356431007385254,0.1864258497953415,0.1476527750492096,0.1528710126876831,0.20137226581573486,,,,0.6447620391845703,,0.5981521010398865,0.28901535272598267,0.18536581099033356,0.1650581955909729,0.28314515948295593,0.38709786534309387,,,0.7202759385108948,,1.4334121942520142,,,,0.690624475479126,0.8386282324790955,,,,,1.0394392013549805,,,,,,0.6639121770858765,,,1.2249484062194824,,0.6451466083526611,,0.799924373626709,0.6520538926124573,,0.8763396739959717,1.1795071363449097,0.9910774230957031,,0.4909427762031555,0.5878074169158936,0.859058678150177,0.7889053821563721,0.6503400206565857,0.640850305557251,0.9123075604438782,0.8533868789672852,1.0766806602478027
20201105,,,0.31682202219963074,0.2312529981136322,0.17423924803733826,0.18687593936920166,0.26450374722480774,0.4124971330165863,1.1787328720092773,0.49478620290756226,,,,0.2545872926712036,0.19083744287490845,0.19083254039287567,0.29811081290245056,0.5534343123435974,0.784809410572052,0.5412108302116394,,,0.5942040085792542,1.5078612565994263,0.7753747701644897,0.5890220999717712,,,,1.2503459453582764,0.806610107421875,,,,0.7532547116279602,0.866605281829834,,,,,,0.8615468740463257,0.9761732220649719,,,,,,0.4848293662071228,0.6478753685951233,,,,,,,,,,0.6478615403175354,0.6686262488365173
20201106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
