date,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,c21,c22,c25,c26,c29,c30,d31,d32,d33,d39,d40,e41,e42,e43,e49,e50,f51,f52,f53,f57,f58,f59,f60,g61,g62,g63,g64,g67,g68,g69,g70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80
20180707,,,,,,,,,,14.224287033081055,14.475847244262695,,,,,,,,,13.80137825012207,14.031594276428223,,,,12.727815628051758,13.624369621276855,13.707830429077148,,,12.947419166564941,13.255378723144531,,,,,13.036952018737793,,,,,,12.612142562866211,13.112577438354492,,,,,,,12.309362411499023,13.14331340789795,,,,,,,,,,
20180708,,,,12.839813232421875,13.094854354858398,13.334218978881836,13.114999771118164,,,13.659843444824219,,,11.66923999786377,12.378644943237305,12.783258438110352,12.961715698242188,12.897723197937012,12.270577430725098,12.347975730895996,13.327129364013672,14.260856628417969,,12.518604278564453,,12.72671890258789,13.2373685836792,13.896435737609863,14.308232307434082,,12.78695011138916,12.928422927856445,13.61400032043457,13.299294471740723,,12.306024551391602,13.056914329528809,12.534152030944824,13.124462127685547,13.616414070129395,,11.323668479919434,12.602194786071777,,11.803998947143555,,13.235666275024414,,12.117877960205078,11.632125854492188,12.824687957763672,,,11.983166694641113,12.992895126342773,,13.533157348632812,,12.888751029968262,,12.96833324432373,
20180709,,,,,,13.867083549499512,13.780718803405762,13.235912322998047,12.315940856933594,13.863819122314453,,,,,13.316295623779297,13.523560523986816,13.436347007751465,13.047382354736328,12.825214385986328,14.18944263458252,,,13.107418060302734,,13.052501678466797,13.510862350463867,,,,12.975390434265137,13.295525550842285,,,,,,,,,,,,,,12.978970527648926,13.853822708129883,,,,,,,,13.302656173706055,14.060694694519043,13.365487098693848,,13.188227653503418,,13.131498336791992,13.574832916259766
20180710,,,,,,,,,,,,,,12.380487442016602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180711,,,12.660832405090332,,,,,,,13.554403305053711,,,,12.312090873718262,12.468220710754395,,,,12.246606826782227,14.614720344543457,,,,,,14.364029884338379,,,,,13.30542278289795,,,,,,,,,,,12.887974739074707,13.859563827514648,,,,,,,,13.344625473022461,,,,,,,,,,
20180712,13.782082557678223,13.35374927520752,12.636415481567383,12.512263298034668,12.761449813842773,13.096856117248535,12.826667785644531,,,,13.95906925201416,12.8725004196167,11.552681922912598,12.07889461517334,,12.69643783569336,,,,,13.657554626464844,13.218582153320312,11.781288146972656,,,,13.36633586883545,13.483281135559082,,,,,13.380695343017578,12.68743896484375,12.150769233703613,13.585220336914062,,12.881697654724121,,,,,,12.117376327514648,12.43298625946045,13.208159446716309,12.80813217163086,10.980735778808594,12.576028823852539,12.789713859558105,12.818214416503906,12.35982608795166,12.637152671813965,13.011075019836426,13.214027404785156,13.012137413024902,13.008332252502441,12.70373249053955,12.431142807006836,,
20180713,14.205572128295898,13.55837345123291,12.759305953979492,12.696005821228027,12.960346221923828,13.146353721618652,12.90304946899414,12.483304977416992,,,14.108582496643066,12.348570823669434,11.553351402282715,12.334555625915527,12.59999942779541,12.71385383605957,12.544042587280273,12.025908470153809,,,13.634611129760742,,11.542092323303223,,12.690162658691406,13.278047561645508,,,,12.558181762695312,13.193941116333008,,13.817121505737305,,12.173466682434082,13.55555534362793,12.555234909057617,13.24842643737793,,,,12.803425788879395,13.913969039916992,12.095672607421875,12.547910690307617,12.948987007141113,13.269118309020996,,,13.13712215423584,13.34672737121582,12.2354097366333,12.654731750488281,13.067312240600586,13.217388153076172,,13.097856521606445,12.68314266204834,,13.1236572265625,13.323853492736816
20180714,,,13.339264869689941,13.293941497802734,13.530937194824219,13.66986083984375,13.337117195129395,12.730857849121094,12.304587364196777,14.021919250488281,,,12.403937339782715,12.883947372436523,13.079792022705078,13.163820266723633,12.913262367248535,12.274768829345703,12.469531059265137,14.050631523132324,,,12.001309394836426,,12.904621124267578,14.41389274597168,14.2703218460083,13.809365272521973,,12.707221031188965,13.455759048461914,14.307271957397461,13.578829765319824,12.523611068725586,12.523378372192383,,,13.624871253967285,13.505471229553223,,,,14.679052352905273,,12.877031326293945,,,,,,13.155945777893066,,,,,,,,,13.339090347290039,13.459484100341797
20180715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.76648998260498,,,,,14.348727226257324,,,,,,,,,,,,,,,,,,,,,,,,,13.583026885986328
20180716,,,12.602256774902344,12.600555419921875,12.870530128479004,13.018977165222168,12.890534400939941,,,,13.69909954071045,12.027233123779297,11.540998458862305,,,,,,,,,,,,,,,,,12.25666618347168,13.775432586669922,,,,12.200705528259277,13.66850757598877,,,,,10.031128883361816,12.991785049438477,14.472030639648438,,,,,10.804390907287598,11.803421020507812,13.253876686096191,13.359901428222656,,,,,,,12.50796890258789,12.713725090026855,12.956252098083496,13.006629943847656
20180717,,,,,,12.727655410766602,,,,12.92235279083252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.239018440246582,,,,,,,,,
