date,GAB,Ceduna W,Ceduna E,Pt Lincoln W,Pt Lincoln E,Spencer Gulf N,Spencer Gulf C,Spencer Gulf S,SVG - NW,SVG - NE,SVG - SW,SVG - SE,KI - W,KI - E,Victor - W,Victor - E,Lk Alex,Victor Harbour-Mt Gambier,Mt Gambier,Pt Fairy
20120112,,,,,,2.4452359676361084,,,2.724985361099243,3.215264320373535,0.5281647443771362,0.6014889478683472,,,0.5327702760696411,0.4653032720088959,,0.6491642594337463,,1.0925135612487793
20120113,0.29741084575653076,0.987557590007782,,,,,,,,,,,,,,,,,,0.41412612795829773
20120114,0.36215004324913025,0.3400026857852936,0.6669085621833801,0.5938801169395447,0.2892630100250244,1.9148417711257935,0.7690803408622742,0.5985621213912964,2.4162070751190186,3.24771785736084,0.6129781007766724,0.7002905011177063,0.2588096559047699,0.6274088621139526,0.6064133048057556,0.5068626999855042,,,,
20120115,0.4122486114501953,0.8551289439201355,0.641434371471405,0.41485294699668884,0.39876818656921387,2.4880895614624023,0.6263734698295593,0.5738521218299866,3.239107131958008,3.7265372276306152,0.7374958395957947,0.6346637606620789,0.30810001492500305,0.5516586303710938,0.6239912509918213,0.4759356677532196,,0.4108560085296631,0.3270626664161682,1.7842621803283691
20120116,0.302447110414505,0.8958361148834229,0.8182384371757507,0.530914843082428,0.46268320083618164,2.266500949859619,0.5608972907066345,0.5086771845817566,2.771517276763916,3.085631847381592,0.6605411767959595,0.7411118745803833,0.25907984375953674,0.45035186409950256,0.5143222212791443,0.40509486198425293,,0.37520405650138855,0.21479010581970215,2.9157843589782715
20120117,,,,,,,,,,,,,0.14593391120433807,,,,,,,
20120118,0.2423541396856308,,,,,,,,,,,,,,,,,,0.2043931782245636,0.7621906399726868
20120119,0.27486592531204224,0.8319358229637146,0.35162755846977234,0.443850040435791,0.4356476366519928,1.6784801483154297,0.5804993510246277,0.5301531553268433,2.681960105895996,,1.0369408130645752,,0.23377923667430878,0.5633916258811951,,,,,,
20120120,,0.4201448857784271,0.36584025621414185,0.397123783826828,0.4234452247619629,0.6868888139724731,0.4539068639278412,0.5866628289222717,1.4295110702514648,1.751587986946106,0.5636366605758667,0.5754597783088684,0.22834576666355133,0.5672492980957031,0.4390113353729248,0.39534997940063477,,0.6669073700904846,,0.42892396450042725
20120121,0.28439396619796753,0.38919469714164734,0.328464150428772,0.6092047095298767,0.6176204681396484,1.3593841791152954,0.4452992081642151,0.5334271788597107,2.3828179836273193,2.6461539268493652,0.6959875226020813,0.5913106799125671,0.2596510052680969,0.4968358874320984,0.5289298295974731,0.4423852562904358,,0.6479502320289612,0.23118409514427185,0.23921896517276764
20120122,,,1.129321813583374,0.5874753594398499,0.5432794094085693,1.7970019578933716,0.588216245174408,0.5752540230751038,2.223451852798462,3.1346511840820312,0.7170180082321167,0.640924334526062,0.27619823813438416,0.6445782780647278,0.518737256526947,0.41506463289260864,,0.3982010781764984,0.24514569342136383,1.3112820386886597
20120123,0.22630128264427185,,,,,1.4634697437286377,0.36052191257476807,0.2687433660030365,,,,0.5234241485595703,,,0.42522409558296204,0.3413122296333313,,0.4244326651096344,0.24489590525627136,1.0067551136016846
20120124,0.2856602966785431,0.7707548141479492,0.44406771659851074,0.5073745846748352,0.4758802056312561,1.7623603343963623,0.3511824905872345,0.43467268347740173,1.8627327680587769,,0.6559308767318726,0.293874591588974,0.24332523345947266,0.6331348419189453,,,,,,0.7390109300613403
20120125,,0.6740908622741699,0.5269017219543457,0.4778958559036255,0.3151199519634247,1.5521652698516846,0.4682905077934265,0.4189406931400299,2.1270689964294434,3.0974793434143066,0.4339810311794281,0.5563719868659973,0.18855895102024078,,,0.30748340487480164,,0.6357243061065674,0.28990495204925537,
20120126,0.3046834468841553,0.7598880529403687,0.5449832081794739,0.5438140034675598,0.7359268069267273,2.3300583362579346,0.5346292853355408,0.607849657535553,2.641124725341797,3.159407138824463,0.7566525936126709,0.5903834104537964,0.3217673599720001,0.4869462251663208,0.4444997012615204,0.42997172474861145,,0.7398753762245178,,1.8781156539916992
20120127,,0.9358097910881042,0.8096107840538025,0.7416964769363403,0.6506091952323914,1.675933599472046,0.5523641705513,0.6264999508857727,2.6156435012817383,3.1891679763793945,0.7865422368049622,0.6791875958442688,0.30038246512413025,0.747029185295105,0.4428652226924896,0.46151912212371826,,0.4759116768836975,0.27937978506088257,1.4239246845245361
20120128,,,,,,1.664883017539978,0.41914162039756775,0.5851706862449646,2.5536718368530273,,0.7497813105583191,0.4141937792301178,,0.4530870020389557,0.397147536277771,0.3005904257297516,,0.37708932161331177,0.289445698261261,1.200698971748352
