date,Esperance_1,Esperance_2,Esperance_3,Mundrabilla,Eucla_1,Eucla_2,Yalata,Ceduna
20200424,,19.123767852783203,19.761119842529297,20.04410171508789,20.10666275024414,19.78839683532715,19.096771240234375,18.452665328979492
20200425,,19.0410099029541,18.557552337646484,19.595325469970703,,19.52541732788086,,18.58648109436035
20200426,,,19.737218856811523,,,,,18.79564666748047
20200427,19.055784225463867,18.59732437133789,18.922473907470703,19.326066970825195,,,,
20200428,18.885534286499023,18.91448974609375,19.556333541870117,19.77166748046875,,,,
20200429,19.071550369262695,18.659292221069336,19.32982635498047,19.590944290161133,19.780920028686523,19.63079071044922,19.112255096435547,18.69609832763672
20200430,,19.137645721435547,19.370500564575195,19.61304473876953,19.55348777770996,19.41927146911621,18.69951820373535,18.18633270263672
20200501,,,,,,19.626140594482422,19.057697296142578,18.08121681213379
20200502,18.67662811279297,18.0703125,,,,,,
20200503,18.991212844848633,18.46875762939453,19.19318199157715,19.251789093017578,19.173851013183594,19.18586540222168,,
20200504,19.026220321655273,18.609554290771484,19.286945343017578,19.310333251953125,19.107070922851562,19.166885375976562,18.665279388427734,17.917449951171875
20200505,,17.6895809173584,19.03603744506836,19.030364990234375,19.132484436035156,19.16179084777832,18.783321380615234,18.394161224365234
20200506,,,,,19.664091110229492,19.504859924316406,18.586990356445312,17.81103515625
20200507,19.076152801513672,,,,,,19.06460952758789,18.053447723388672
20200508,,18.01992416381836,18.92898178100586,19.152725219726562,18.83082389831543,,,
20200509,18.519054412841797,18.066509246826172,18.406999588012695,18.798831939697266,18.653703689575195,18.85409164428711,18.449926376342773,
20200510,18.78844451904297,17.78835678100586,17.92528533935547,18.16024398803711,18.32599639892578,18.749603271484375,18.461318969726562,17.976301193237305
20200511,,18.53963279724121,18.914005279541016,,,,17.65485954284668,
20200512,,,,,,19.270235061645508,18.886781692504883,18.230499267578125
20200513,18.33313751220703,17.474742889404297,18.004056930541992,18.018171310424805,,,,
20200514,,,18.278446197509766,17.888137817382812,18.30615234375,18.547212600708008,,
20200515,18.807802200317383,18.068262100219727,18.17860221862793,18.382266998291016,18.382244110107422,18.778165817260742,18.398054122924805,17.981199264526367
20200516,19.024919509887695,18.63602638244629,18.59625244140625,18.58991813659668,18.31397247314453,18.63418960571289,18.135841369628906,17.740009307861328
20200517,,18.216833114624023,,18.70311164855957,19.019376754760742,19.09449005126953,18.349212646484375,17.68588638305664
20200518,18.25436019897461,,,,,17.857824325561523,17.298749923706055,16.767370223999023
20200519,18.49541473388672,17.744373321533203,17.729061126708984,17.909692764282227,17.666610717773438,,,
20200520,18.615585327148438,18.146562576293945,17.652557373046875,17.965946197509766,17.882707595825195,18.596271514892578,,17.46698570251465
