date,Ceduna-Port Lincoln,Spencer Gulf N,Spencer Gulf S,SVG - NW,SVG - NE,SVG - SW,SVG - SE,Victor Harbor,Victor Harbour-Mt Gambier,Mt Gambier-Port Fairy
20190820,14.711906433105469,12.312122344970703,13.18981647491455,11.956774711608887,,12.26378345489502,12.12244701385498,12.8641939163208,12.925033569335938,12.754593849182129
20190821,,13.182831764221191,13.578060150146484,12.64229679107666,12.499360084533691,12.952437400817871,,13.294189453125,12.495922088623047,12.416491508483887
20190822,13.449878692626953,,,,,,,,13.800580978393555,12.818482398986816
20190823,14.631339073181152,12.692805290222168,13.510316848754883,12.21860122680664,12.27750015258789,12.714577674865723,12.391144752502441,12.745256423950195,,
20190824,14.68402099609375,13.05813217163086,13.521753311157227,12.799666404724121,12.814779281616211,13.084044456481934,12.791559219360352,13.532739639282227,13.343722343444824,12.844457626342773
20190825,14.454773902893066,12.486144065856934,13.372389793395996,12.149519920349121,12.130119323730469,12.436234474182129,12.289403915405273,13.020000457763672,12.948911666870117,12.458561897277832
20190826,14.354284286499023,12.825616836547852,13.146589279174805,12.215150833129883,12.094432830810547,12.30186653137207,12.10362434387207,13.068113327026367,12.945767402648926,12.509462356567383
20190827,,,,,,,,13.289631843566895,13.44821834564209,12.40002155303955
20190828,14.397903442382812,12.470425605773926,13.067895889282227,,,,,,11.99328899383545,12.730928421020508
20190829,,,,,,,,,,
20190830,14.585875511169434,12.820908546447754,13.514741897583008,12.513040542602539,12.49284553527832,12.730284690856934,12.576803207397461,13.170731544494629,13.1595458984375,12.074105262756348
20190831,14.415438652038574,13.170741081237793,13.828726768493652,12.758986473083496,12.701416969299316,12.95639705657959,12.807096481323242,13.339829444885254,13.231242179870605,12.714133262634277
20190901,,,,,,,,,13.424110412597656,11.101807594299316
20190902,14.690499305725098,,,,,,,,,12.906149864196777
20190903,14.609097480773926,13.262809753417969,13.465373992919922,12.777791976928711,12.89206600189209,12.766279220581055,12.62356948852539,12.936187744140625,12.744451522827148,
20190904,,,,,,,,,13.249451637268066,12.402853965759277
20190905,15.026083946228027,13.759968757629395,13.775135040283203,12.765137672424316,,12.852166175842285,,13.409256935119629,13.139692306518555,12.638910293579102
20190906,,14.1043119430542,13.800644874572754,13.41148567199707,13.483014106750488,13.141864776611328,12.951621055603027,13.256444931030273,,12.605340003967285
20190907,14.183704376220703,,,,,,,,13.54687213897705,12.875837326049805
20190908,14.518558502197266,13.726530075073242,14.164166450500488,,,,,13.592864036560059,,12.818659782409668
20190909,14.255725860595703,13.282658576965332,13.342885971069336,12.900799751281738,12.888082504272461,12.796625137329102,12.644492149353027,12.95229434967041,12.940418243408203,12.545947074890137
20190910,14.589929580688477,13.285806655883789,13.436040878295898,12.773932456970215,12.708014488220215,12.569791793823242,12.467212677001953,12.642175674438477,12.892350196838379,12.370674133300781
20190911,,14.104775428771973,14.274835586547852,13.392105102539062,13.417959213256836,13.307861328125,13.192301750183105,13.511431694030762,13.099104881286621,12.475786209106445
20190912,,,,,,,,,,11.448616027832031
20190913,14.58009147644043,13.278585433959961,13.11916732788086,,,,,,,
20190914,15.115713119506836,14.307852745056152,14.17582893371582,13.602777481079102,13.707807540893555,13.325427055358887,13.199957847595215,13.510966300964355,12.725503921508789,12.046562194824219
20190915,15.363401412963867,14.751065254211426,14.410085678100586,,,,,13.548455238342285,,
20190916,14.689273834228516,15.230688095092773,14.12354850769043,,,,,,12.744558334350586,12.481765747070312
20190917,,,,,,,,13.761431694030762,13.092883110046387,12.316819190979004
20190918,14.844928741455078,,,,,,,,,12.813616752624512
20190919,14.773858070373535,,13.621688842773438,14.313117027282715,14.15383529663086,13.742094993591309,13.944998741149902,13.965441703796387,13.342540740966797,12.518242835998535
20190920,,,,,,,,,,
20190921,14.796853065490723,13.853729248046875,13.68028450012207,,,13.110186576843262,,13.163017272949219,,
20190922,,14.634520530700684,14.3251371383667,14.160811424255371,14.03887939453125,13.6329927444458,13.621261596679688,13.778332710266113,12.875388145446777,12.404166221618652
20190923,14.434541702270508,,,,,,,,13.515192031860352,12.74927043914795
20190924,14.456310272216797,13.877983093261719,13.668620109558105,13.507162094116211,13.634998321533203,13.04110050201416,12.83944320678711,13.302165985107422,,13.159161567687988
20190925,14.391310691833496,14.218944549560547,13.943414688110352,13.731207847595215,13.940899848937988,13.418773651123047,13.4606294631958,13.479695320129395,13.016690254211426,12.354918479919434
20190926,15.072175979614258,14.39745044708252,14.128937721252441,14.00679874420166,14.22830867767334,13.578994750976562,13.671040534973145,13.65491008758545,13.11827278137207,12.323663711547852
20190927,14.969480514526367,15.219646453857422,14.809165000915527,14.896376609802246,,14.290542602539062,14.184601783752441,13.577364921569824,13.437292098999023,12.383909225463867
20190928,,,,,,,,,13.435681343078613,12.442079544067383
20190929,14.541580200195312,13.839207649230957,13.565020561218262,,,,,,,
20190930,14.684840202331543,14.418553352355957,13.990983963012695,14.11410903930664,,13.433253288269043,13.380534172058105,13.448843002319336,13.419999122619629,
20191001,15.092766761779785,14.96718692779541,14.3600492477417,14.618354797363281,14.723955154418945,13.865851402282715,13.964960098266602,13.876091003417969,13.321578025817871,12.766341209411621
20191002,15.576581001281738,15.867242813110352,15.191801071166992,,,14.55085277557373,14.339090347290039,14.371150970458984,,12.75545597076416
20191003,,14.370821952819824,14.532856941223145,,,,,,,13.26915454864502
20191004,,,,,,,,,11.876389503479004,13.001476287841797
20191005,15.968993186950684,,,,,,,,,
20191007,15.083504676818848,,14.000760078430176,,,,,,12.457109451293945,
20191008,,16.99348258972168,15.089986801147461,,,14.695235252380371,14.573934555053711,14.128752708435059,12.897783279418945,12.36241340637207
20191009,15.152874946594238,,,,,,,,13.309772491455078,12.669271469116211
20191010,15.11386489868164,15.705499649047852,14.533628463745117,15.21351432800293,15.189552307128906,13.962528228759766,13.990630149841309,13.860963821411133,,13.184374809265137
20191011,15.079439163208008,16.027877807617188,14.742172241210938,15.555944442749023,15.561986923217773,14.255918502807617,14.372396469116211,13.673967361450195,13.213217735290527,12.218507766723633
20191012,15.477449417114258,16.167436599731445,14.714470863342285,15.623748779296875,15.701804161071777,14.202752113342285,14.449056625366211,13.984140396118164,13.189241409301758,12.434772491455078
20191013,,,,,,,,,,12.42699146270752
20191014,,,,,,,,14.71451187133789,13.88594913482666,13.04474925994873
20191015,15.236019134521484,15.45950984954834,14.67141342163086,,,,,,,13.470263481140137
20191016,14.880486488342285,16.73346710205078,,,,,,,,
20191017,14.862018585205078,16.119918823242188,14.531534194946289,15.757856369018555,15.865769386291504,14.348698616027832,14.371809959411621,14.053696632385254,13.239818572998047,12.90976333618164
20191018,14.801301956176758,16.19373321533203,14.699856758117676,15.926709175109863,15.92249870300293,14.68619155883789,14.764070510864258,14.143549919128418,13.794150352478027,
20191019,,,,,,,15.144078254699707,14.729752540588379,13.45053768157959,12.70274829864502
20191020,15.431438446044922,,,,,,,,,13.381583213806152
20191021,14.8155517578125,16.209945678710938,15.013691902160645,15.967364311218262,16.013877868652344,14.832921028137207,15.021322250366211,14.345807075500488,13.706294059753418,
20191022,15.652363777160645,16.381046295166016,15.299568176269531,,16.77972984313965,15.157438278198242,15.362388610839844,14.83772087097168,13.872438430786133,12.383028984069824
20191023,16.349376678466797,17.315664291381836,16.06565284729004,17.050987243652344,17.310928344726562,15.922887802124023,16.0350399017334,15.455534934997559,14.19094181060791,13.569229125976562
20191024,,19.161067962646484,17.727027893066406,18.538785934448242,18.548749923706055,17.284128189086914,17.17516326904297,16.576656341552734,15.103321075439453,14.01053237915039
20191025,15.460911750793457,,,,,,,,,13.707107543945312
20191026,15.27950668334961,17.413497924804688,15.231810569763184,,,14.898491859436035,15.401618957519531,14.653050422668457,,13.449860572814941
20191027,15.269941329956055,16.856964111328125,14.907499313354492,,,,,14.825175285339355,,
20191028,15.828258514404297,17.214426040649414,15.261746406555176,16.602153778076172,16.93216323852539,15.02500057220459,15.623933792114258,14.627113342285156,14.069125175476074,13.035669326782227
20191029,16.129533767700195,17.95121192932129,16.37770652770996,17.32337760925293,17.758262634277344,16.076499938964844,16.357181549072266,14.728155136108398,13.698253631591797,13.286527633666992
20191030,15.15563678741455,,15.061511039733887,,,,,15.346281051635742,15.334306716918945,13.951717376708984
20191031,16.699539184570312,,17.115381240844727,,,,,16.46561050415039,14.803269386291504,14.371481895446777
20191101,,,,,,,,,,14.32848834991455
20191102,15.594719886779785,,15.117422103881836,,,,,,,
20191103,16.219820022583008,,15.847129821777344,,,,,,14.967449188232422,13.768159866333008
20191104,,,,18.934677124023438,19.760133743286133,17.43357276916504,17.401485443115234,16.603622436523438,,13.871438026428223
20191105,15.891107559204102,,,,,,,,,13.957560539245605
20191106,16.323955535888672,18.912256240844727,16.217185974121094,17.417787551879883,17.658048629760742,15.688639640808105,16.220285415649414,15.40906810760498,13.179163932800293,
20191107,,18.67693519592285,15.955307006835938,,,16.041749954223633,,14.973546028137207,14.313529968261719,13.007441520690918
20191108,16.221275329589844,,16.11531639099121,,,16.030330657958984,,15.130200386047363,13.680999755859375,12.916582107543945
20191109,,18.6905574798584,16.5613956451416,18.217222213745117,,16.37821388244629,,15.564485549926758,13.892099380493164,12.847344398498535
20191110,16.038902282714844,,,,,,,,,
20191111,16.900590896606445,18.40130615234375,16.9121036529541,17.967754364013672,18.002315521240234,16.760700225830078,,15.290285110473633,,13.354455947875977
20191112,15.743218421936035,,16.058345794677734,17.825166702270508,,,,15.32722282409668,13.8341646194458,12.877549171447754
20191113,15.934731483459473,18.410669326782227,15.653580665588379,,,15.798209190368652,16.25102996826172,15.090094566345215,13.68146800994873,13.172605514526367
20191114,,18.148021697998047,,,,,,15.142142295837402,13.974250793457031,12.503633499145508
20191115,16.845054626464844,,16.566469192504883,,,,,,14.15938949584961,13.13217830657959
20191116,16.879249572753906,17.979022979736328,16.62928581237793,,,,,,,14.00413703918457
20191117,16.326066970825195,18.04117774963379,15.322905540466309,,,,,13.570666313171387,13.023807525634766,
20191118,16.658235549926758,18.2940731048584,16.50647735595703,17.77609634399414,17.77718162536621,16.512073516845703,16.816879272460938,15.242216110229492,14.101203918457031,12.818875312805176
20191119,,19.124372482299805,17.29863739013672,18.648052215576172,18.842172622680664,17.184526443481445,17.674880981445312,16.45503807067871,14.007406234741211,13.946266174316406
20191120,15.994009971618652,,,,,,,16.695419311523438,14.675716400146484,13.345245361328125
20191121,,,,,,,,,14.056604385375977,14.205497741699219
20191122,16.307695388793945,19.335081100463867,16.981884002685547,,,16.860708236694336,17.458593368530273,16.013235092163086,14.363574981689453,
20191123,16.44608497619629,19.68277359008789,16.48507308959961,18.679466247558594,,17.086458206176758,17.683917999267578,15.690332412719727,14.490485191345215,14.291362762451172
20191124,17.382953643798828,19.086442947387695,16.896318435668945,18.7852783203125,19.177223205566406,17.061277389526367,17.683048248291016,16.06674575805664,14.437407493591309,14.090983390808105
20191125,,20.613515853881836,17.49974250793457,20.07819366455078,20.36404037475586,18.40732765197754,18.822683334350586,16.98310661315918,15.05230712890625,14.150062561035156
20191126,16.718719482421875,,,,,,,,14.542333602905273,13.782878875732422
20191127,16.981069564819336,19.074861526489258,17.041807174682617,18.68763542175293,18.824365615844727,17.0977840423584,17.34716033935547,15.975207328796387,,15.211882591247559
20191128,16.541933059692383,19.017662048339844,17.07692527770996,18.99534034729004,19.05318832397461,17.118980407714844,17.78693199157715,16.178503036499023,15.688875198364258,14.7140474319458
20191129,17.22726058959961,19.196823120117188,16.93952751159668,,,16.721174240112305,17.094886779785156,15.906172752380371,14.627572059631348,14.24690055847168
20191130,17.582788467407227,19.01734733581543,17.3951416015625,18.963268280029297,18.67407989501953,17.348060607910156,17.747791290283203,16.123123168945312,14.424433708190918,13.927179336547852
20191201,,17.900588989257812,,,,,,,,
20191202,,,,,,,,,,14.476665496826172
20191203,16.617700576782227,,,,,,,,,
20191204,17.497947692871094,18.582687377929688,17.87267303466797,,,,,,14.00131607055664,13.822643280029297
20191205,17.729297637939453,19.1531982421875,17.706600189208984,18.782697677612305,18.758045196533203,17.628238677978516,18.049842834472656,16.527944564819336,,15.840482711791992
20191206,,,,,,,,,,
20191207,17.464488983154297,,,,,,,,12.015698432922363,13.466035842895508
20191208,17.421152114868164,20.28431510925293,18.05712127685547,19.84160041809082,19.924245834350586,18.440893173217773,18.781030654907227,16.70799446105957,14.245689392089844,13.54194164276123
20191209,,19.95383071899414,,20.27940559387207,20.418834686279297,18.45330047607422,19.12550926208496,,,15.255480766296387
20191210,,,,,,,,,,
20191211,,20.9511775970459,18.7049503326416,19.877227783203125,19.844493865966797,18.295440673828125,18.60577964782715,17.044153213500977,15.046972274780273,14.172024726867676
20191212,,,,,,,,,,
20191213,18.12971305847168,20.28928565979004,,,,,,,,13.818619728088379
20191214,17.326751708984375,19.776681900024414,18.195707321166992,,,,,,,
20191215,17.801677703857422,20.089839935302734,17.563932418823242,19.521068572998047,19.662498474121094,17.649860382080078,17.969999313354492,15.828516006469727,,
20191216,,21.243961334228516,19.338340759277344,20.605518341064453,20.814245223999023,19.53238868713379,19.857929229736328,17.64470863342285,15.445561408996582,13.927523612976074
20191217,17.41228675842285,,18.75252914428711,,,19.699438095092773,19.52561378479004,18.079748153686523,15.59257984161377,15.371664047241211
20191218,20.087724685668945,21.774202346801758,20.184999465942383,,,,,,,16.438095092773438
20191219,19.193016052246094,22.21764373779297,20.40948486328125,22.738862991333008,23.19196891784668,20.723722457885742,21.47233772277832,19.24677848815918,17.446739196777344,
20191220,20.090116500854492,23.179508209228516,20.612356185913086,22.780000686645508,23.545982360839844,21.00765609741211,21.937519073486328,19.498764038085938,17.33243751525879,16.342561721801758
20191221,18.110897064208984,21.58211898803711,19.382122039794922,21.85202407836914,22.33976936340332,19.707332611083984,20.029691696166992,18.043453216552734,16.114221572875977,15.06639575958252
20191222,,,,,21.044557571411133,19.67500114440918,,17.958864212036133,16.977792739868164,14.97336196899414
20191223,17.983875274658203,,,,,,,,16.222131729125977,15.803544044494629
20191224,18.656755447387695,21.749298095703125,19.23625946044922,21.666067123413086,21.836196899414062,19.500139236450195,20.31264305114746,18.073518753051758,16.005599975585938,
20191225,18.42087745666504,21.02132225036621,19.415483474731445,21.627363204956055,21.829660415649414,19.52197265625,20.23778533935547,18.154117584228516,16.264751434326172,15.458318710327148
20191226,18.167964935302734,22.27117347717285,19.20550537109375,21.638025283813477,21.988971710205078,19.41456413269043,20.213960647583008,18.1414852142334,16.262258529663086,16.12746238708496
20191227,19.5151424407959,,19.695180892944336,,,19.45229721069336,,18.485244750976562,16.16355323791504,15.939779281616211
20191228,19.605932235717773,,,,,,,,,
20191229,19.499605178833008,23.74028968811035,20.336551666259766,23.042272567749023,23.60808563232422,20.417251586914062,21.50787353515625,18.953519821166992,,19.78089714050293
20191230,20.238080978393555,24.91889762878418,21.024438858032227,23.921985626220703,24.314167022705078,21.689565658569336,22.666868209838867,20.322227478027344,18.753454208374023,17.98905372619629
20191231,18.763580322265625,22.94441795349121,19.138471603393555,,,19.65656852722168,20.301250457763672,18.42422866821289,16.114938735961914,16.469635009765625
20200101,19.00640869140625,22.8756103515625,19.84807586669922,22.43680191040039,22.55074691772461,19.816715240478516,20.45653533935547,18.425954818725586,16.406585693359375,16.492507934570312
20200102,,,,,,,,20.142210006713867,17.34189224243164,16.819135665893555
20200103,19.607667922973633,,19.858543395996094,,,,,,16.73855209350586,17.8491153717041
20200104,,21.47484016418457,,,21.154422760009766,,20.02674102783203,18.793670654296875,18.314809799194336,17.580175399780273
20200105,18.52728271484375,,,,,,,,,
20200106,18.925832748413086,,18.949525833129883,,,19.26739501953125,19.554794311523438,18.21869468688965,16.376752853393555,16.146060943603516
20200107,,23.53473663330078,,,,,,18.946680068969727,17.069915771484375,16.6789493560791
20200108,18.92641258239746,,,,,,,,15.931103706359863,16.39840316772461
20200109,19.5200252532959,22.357934951782227,20.597963333129883,22.3359317779541,22.71392059326172,20.85344123840332,21.22782325744629,19.301071166992188,17.188945770263672,17.269865036010742
20200110,,22.83934783935547,,,,,20.642066955566406,,,16.615142822265625
20200111,18.77954864501953,21.589868545532227,19.398929595947266,,,19.7270450592041,20.174396514892578,18.513992309570312,16.355867385864258,16.738250732421875
20200112,,22.958585739135742,20.793771743774414,22.20305633544922,22.26462745666504,20.57530975341797,20.838973999023438,19.184677124023438,,
20200113,19.06707191467285,,,,,,,,17.68254852294922,17.22000503540039
20200114,18.53775978088379,22.613187789916992,19.916385650634766,22.713815689086914,22.892183303833008,20.734121322631836,20.945194244384766,18.709505081176758,,19.72764778137207
20200115,19.153064727783203,22.794599533081055,19.648916244506836,,,19.90361976623535,,18.7921199798584,17.340259552001953,16.008508682250977
20200116,18.638545989990234,22.70691680908203,18.922523498535156,,,,,17.948238372802734,16.572975158691406,16.120454788208008
20200117,18.65372657775879,22.597837448120117,20.62578582763672,,21.784738540649414,20.12455177307129,20.78764533996582,18.19447898864746,16.366161346435547,16.339025497436523
20200118,,21.359153747558594,19.800640106201172,,,20.42787742614746,20.984697341918945,18.402379989624023,16.765451431274414,16.62111473083496
20200119,18.63623046875,,,,,,,,,18.206472396850586
20200120,17.87041664123535,21.657840728759766,19.753578186035156,,,,,,,
20200121,18.415769577026367,21.24832534790039,19.192781448364258,19.870452880859375,,,,,15.5185546875,16.30211067199707
20200122,19.775419235229492,22.413677215576172,20.579999923706055,21.732542037963867,21.449520111083984,19.952207565307617,20.92158317565918,,,17.33810806274414
20200123,17.722389221191406,,,,,,,,,
20200124,17.73862075805664,,,,,,,,,17.036500930786133
20200125,18.52162742614746,21.168846130371094,19.279024124145508,20.138242721557617,20.083667755126953,19.564525604248047,19.957780838012695,17.91617774963379,15.932289123535156,
20200126,18.74808120727539,21.755773544311523,18.301315307617188,,,,20.190767288208008,17.72965431213379,16.11174964904785,17.969478607177734
20200127,19.421329498291016,21.804183959960938,19.546480178833008,20.9636173248291,21.166778564453125,20.108732223510742,20.351787567138672,18.2926082611084,16.764387130737305,16.66598892211914
20200128,,22.747150421142578,21.039884567260742,21.840591430664062,22.028451919555664,20.80150604248047,21.071775436401367,19.183650970458984,16.966899871826172,16.196544647216797
20200129,,22.85819435119629,,,,,,,,17.493244171142578
20200130,20.4028377532959,23.137887954711914,21.203176498413086,22.539932250976562,22.88734245300293,21.62299346923828,22.013113021850586,20.464862823486328,,20.713193893432617
20200131,,,,,,,,,19.089157104492188,18.70438575744629
20200201,19.66788101196289,,18.58683204650879,,,,,,,
20200202,20.36092185974121,22.886619567871094,20.857563018798828,22.552265167236328,22.721981048583984,21.129011154174805,21.510082244873047,19.658103942871094,17.72649574279785,17.397266387939453
20200203,,,,,,,,,18.137083053588867,18.285444259643555
20200204,19.611839294433594,21.596973419189453,19.294898986816406,,,,,,,17.700538635253906
20200205,19.05129051208496,22.05693244934082,19.9541015625,21.199359893798828,21.15732765197754,20.30036163330078,20.801773071289062,18.474079132080078,17.238941192626953,
20200206,18.958723068237305,21.933250427246094,19.971912384033203,21.271148681640625,21.274364471435547,20.202913284301758,20.741230010986328,18.409326553344727,16.861249923706055,17.026296615600586
20200207,19.390501022338867,21.49555015563965,19.995437622070312,19.945186614990234,20.270639419555664,19.14130973815918,19.34325408935547,18.242345809936523,,15.91869068145752
20200208,,23.515348434448242,21.790142059326172,22.638914108276367,22.769424438476562,21.354766845703125,21.85576820373535,19.34787368774414,17.797161102294922,18.067638397216797
20200209,19.738798141479492,,,,,,,,,17.289661407470703
20200210,20.076629638671875,22.73994255065918,20.71373748779297,22.189422607421875,22.673246383666992,21.077219009399414,21.719167709350586,19.598417282104492,17.446369171142578,
20200211,19.752744674682617,23.200851440429688,20.651443481445312,22.551578521728516,22.93616485595703,21.187150955200195,21.64529037475586,19.526674270629883,18.092247009277344,17.765357971191406
20200212,19.904815673828125,,,,,,,,,17.277267456054688
20200213,,23.906124114990234,,,,,,19.26215362548828,,18.26226806640625
20200214,18.11235237121582,,,,24.29918670654297,,22.55640411376953,,17.454936981201172,17.37676429748535
20200215,20.07415199279785,22.327274322509766,,,,,,,,18.86241912841797
20200216,19.101335525512695,22.878177642822266,19.663196563720703,,,20.74452018737793,21.33742332458496,,,
20200217,19.60857391357422,22.911062240600586,20.581958770751953,22.076200485229492,22.100574493408203,20.68769645690918,21.31858253479004,19.513973236083984,16.98186683654785,17.15091896057129
20200218,,23.252742767333984,20.916852951049805,22.39291763305664,22.557498931884766,20.891319274902344,,19.302934646606445,,17.49032211303711
20200219,,,,,,,,,16.77214241027832,16.864139556884766
20200220,17.52776336669922,,18.88124656677246,,,,,,,
20200221,17.967716217041016,21.77067756652832,19.53111457824707,,20.891111373901367,,20.889116287231445,,16.81145668029785,16.52273178100586
20200222,18.495073318481445,21.58325958251953,19.624982833862305,20.646400451660156,20.723474502563477,20.126073837280273,20.750324249267578,18.519052505493164,16.1417179107666,16.81049919128418
20200223,19.24661636352539,21.901134490966797,20.304500579833984,20.83578872680664,20.86465835571289,20.385251998901367,20.899675369262695,18.555362701416016,16.271089553833008,16.99349021911621
20200224,,,,,,,,,,16.753206253051758
20200225,19.202943801879883,,,,,,,,17.504047393798828,17.6904354095459
20200226,18.695880889892578,22.419923782348633,19.998437881469727,21.494564056396484,,20.91240692138672,,18.36433982849121,16.766338348388672,
20200227,18.633399963378906,22.28272247314453,20.067201614379883,,,20.092958450317383,20.60849952697754,19.292526245117188,16.41448211669922,17.567365646362305
20200228,19.261266708374023,,,,,,,,,
20200229,19.017974853515625,22.276559829711914,19.47612762451172,,,,,,,18.042957305908203
20200301,19.638221740722656,21.878080368041992,,21.859302520751953,21.672874450683594,,,18.099119186401367,,18.0867919921875
20200302,18.994659423828125,,,,,,,,,
20200303,17.82319450378418,,,,21.346193313598633,,20.592105865478516,17.351909637451172,16.344648361206055,
20200304,18.07508087158203,,,,,,,,15.88891315460205,16.661582946777344
20200305,19.077360153198242,21.448217391967773,19.961563110351562,,20.319774627685547,19.548105239868164,20.319616317749023,18.05609703063965,,
20200306,18.273160934448242,,,,,,,,,
20200307,18.086589813232422,20.764434814453125,19.434846878051758,,,,,17.378902435302734,,17.43321418762207
20200308,17.293046951293945,21.154890060424805,19.382457733154297,19.886953353881836,20.270662307739258,20.082443237304688,20.57541275024414,17.895111083984375,15.200577735900879,15.713512420654297
20200309,17.099842071533203,20.96484375,18.770328521728516,19.87032127380371,20.017356872558594,19.918594360351562,20.247764587402344,17.53983497619629,15.135589599609375,16.766223907470703
20200310,18.270601272583008,21.196382522583008,19.529821395874023,,,19.01361656188965,,17.120933532714844,14.659276008605957,16.806001663208008
20200311,18.75993537902832,,,,,,,18.351646423339844,16.67291831970215,16.794321060180664
20200312,19.885345458984375,,,,,,,15.874494552612305,,17.95115852355957
20200313,18.687265396118164,21.851106643676758,20.33875846862793,,,18.93401527404785,19.83341407775879,18.134017944335938,16.32566261291504,
20200314,17.519498825073242,21.526565551757812,18.584228515625,20.107173919677734,20.15457534790039,19.589847564697266,20.054203033447266,17.20693016052246,15.054800033569336,16.900482177734375
20200315,16.313257217407227,20.622997283935547,19.395294189453125,19.314777374267578,19.59947395324707,19.3179988861084,19.83500099182129,17.080028533935547,13.654173851013184,16.722930908203125
20200316,18.96864128112793,21.38184356689453,19.9082088470459,20.03986167907715,20.104705810546875,19.997655868530273,20.42622184753418,17.503456115722656,15.107539176940918,16.357009887695312
20200317,19.30289649963379,,,,,,,,16.5235538482666,17.104631423950195
20200318,18.970252990722656,21.911163330078125,20.6523380279541,21.16619110107422,21.332738876342773,,21.386877059936523,,,18.325510025024414
20200319,18.673437118530273,22.1217098236084,19.38323211669922,21.205509185791016,21.40912437438965,20.90859031677246,21.516273498535156,18.656784057617188,16.52910804748535,
20200320,18.55084800720215,20.947721481323242,19.19337272644043,19.991592407226562,20.22878646850586,19.512073516845703,20.047588348388672,17.447040557861328,15.728720664978027,16.73033905029297
20200321,17.078706741333008,20.758403778076172,19.14871597290039,,20.390625,,20.287763595581055,,,16.998794555664062
20200322,,,18.01877784729004,,,,20.583419799804688,17.259641647338867,16.092100143432617,16.383563995361328
20200323,,,,,,,,16.187461853027344,15.435546875,17.38368034362793
20200324,,,,,,,,,,
20200325,17.319324493408203,19.540149688720703,18.313751220703125,18.92784309387207,19.049148559570312,18.94842529296875,19.352951049804688,16.810348510742188,14.054078102111816,
20200326,17.818078994750977,20.24298095703125,18.691146850585938,19.076866149902344,19.06217384338379,19.070363998413086,19.500478744506836,16.598196029663086,14.898338317871094,16.113924026489258
20200327,,19.946184158325195,19.178922653198242,,,19.23904037475586,19.863025665283203,16.93532943725586,15.91676139831543,16.39864158630371
20200328,17.889328002929688,,,,,,,,,16.945158004760742
20200329,,,,,,,,,,17.04433250427246
20200330,18.141183853149414,19.831058502197266,18.5341854095459,,19.096763610839844,,,17.26488494873047,15.79914665222168,16.230348587036133
20200331,18.342681884765625,20.022724151611328,18.514904022216797,19.254667282104492,19.2604923248291,18.908416748046875,19.274456024169922,17.11947250366211,15.682928085327148,16.621871948242188
20200401,,,18.534786224365234,19.49456214904785,18.998558044433594,18.945146560668945,18.836273193359375,17.519771575927734,16.066120147705078,16.34157371520996
20200402,18.11735725402832,,,,,,,,,
20200403,18.6019287109375,,19.03753089904785,,,,,,,16.098722457885742
20200404,17.911340713500977,20.113941192626953,18.43212890625,19.41885757446289,19.298904418945312,,,17.32062339782715,15.967048645019531,
20200405,17.94814109802246,19.539390563964844,17.91282081604004,18.900226593017578,,18.848724365234375,19.05404281616211,17.46992301940918,15.02255916595459,16.674409866333008
20200406,18.269025802612305,19.62694549560547,18.024911880493164,18.775625228881836,18.244903564453125,18.485681533813477,18.853092193603516,17.007539749145508,15.424710273742676,16.001279830932617
20200407,,,,,,,,,15.519999504089355,
20200408,17.355363845825195,19.095170974731445,17.904428482055664,,,,,,,
20200409,17.65964698791504,19.365814208984375,17.979585647583008,18.649871826171875,18.347999572753906,18.4561824798584,18.837167739868164,16.726423263549805,15.208845138549805,14.86279296875
20200410,18.00975799560547,19.21754264831543,18.023120880126953,18.779176712036133,18.524141311645508,18.644235610961914,18.776288986206055,17.06721305847168,15.849411010742188,16.04582405090332
20200411,18.687870025634766,19.546022415161133,18.34592056274414,,,18.50358772277832,,16.658714294433594,15.697229385375977,15.606353759765625
20200412,,,,,,,,,,15.88377857208252
20200413,17.99338150024414,,,,,,,,,
20200414,18.433834075927734,19.923391342163086,18.9045352935791,19.123716354370117,18.91561508178711,19.404315948486328,19.47381019592285,17.534826278686523,16.010164260864258,
20200415,18.818147659301758,19.673173904418945,18.090747833251953,,,,,,,
20200416,18.352523803710938,18.89270782470703,17.66436195373535,,,18.147933959960938,18.491060256958008,17.00949478149414,15.772908210754395,15.440964698791504
20200417,,19.644582748413086,18.832868576049805,18.763174057006836,18.60310935974121,18.85399055480957,18.93897247314453,17.24932861328125,15.849292755126953,15.50566291809082
20200418,17.439838409423828,,,,,,,,,15.710882186889648
20200419,17.802467346191406,18.35845947265625,17.34174919128418,17.828767776489258,17.63284683227539,17.655061721801758,18.021846771240234,16.48869514465332,,16.045574188232422
20200420,17.823501586914062,,,,,,,16.904451370239258,15.9395112991333,
20200421,17.95447540283203,18.466447830200195,18.04549217224121,17.741689682006836,17.689998626708984,,,16.854400634765625,15.91329574584961,15.368656158447266
20200422,18.542158126831055,19.15543556213379,18.091033935546875,18.156269073486328,18.08540916442871,18.24449920654297,18.48503875732422,17.06694793701172,15.535022735595703,15.222989082336426
20200423,17.153600692749023,19.15838050842285,17.50860023498535,,,,,17.107934951782227,15.700383186340332,15.259706497192383
20200424,17.937158584594727,17.933963775634766,17.25581932067871,,,,,,,15.955829620361328
20200425,18.48767852783203,,,,,,,,,15.255987167358398
20200426,18.155353546142578,,17.124065399169922,,,,,16.50486183166504,15.54662036895752,
